productId,productNumber,productNameBold,productNameThin,category,productNumberShort,producerName,supplierName,isKosher,bottleTextShort,restrictedParcelQuantity,isOrganic,isEthical,ethicalLabel,isWebLaunch,productLaunchDate,isCompletelyOutOfStock,isTemporaryOutOfStock,alcoholPercentage,volumeText,volume,price,country,originLevel1,originLevel2,categoryLevel1,categoryLevel2,categoryLevel3,categoryLevel4,customCategoryTitle,assortmentText,usage,taste,tasteSymbols/0,tasteSymbols/1,tasteSymbols/2,tasteClockGroupBitter,tasteClockGroupSmokiness,tasteClockBitter,tasteClockFruitacid,tasteClockBody,tasteClockRoughness,tasteClockSweetness,tasteClockSmokiness,tasteClockCasque,assortment,recycleFee,isManufacturingCountry,isRegionalRestricted,packaging,isNews,images/0/imageUrl,images/0/fileType,images/0/size,isDiscontinued,isSupplierTemporaryNotAvailable,sugarContent,sugarContentGramPer100ml,vintage,otherSelections,tasteClocks/0/key,tasteClocks/0/value,tasteClocks/1/key,tasteClocks/1/value,tasteClocks/2/key,tasteClocks/2/value,color,dishPoints,tasteSymbols/3,seal/0,seal/1,seal/2,seal/3,seal/4,seal/5,seal/6,seal/7,seal/8,seal/9,seal/10,seal/11,seal/12,seal/13,seal/14,seal/15,seal/16,seal/17,seal/18
24601067,3180014,An Otter DIPA Galaxy Citra,Benchwarmers Brewing Co AB,,31800,Benchwarmers Brewing Co,Cask Sweden AB,false,Burk,0,false,false,,false,2021-07-01T00:00:00,false,false,8,440 ml,440,47.9,Sverige,Skåne län,Helsingborgs stad,Öl,Ale,Imperial/Dubbel IPA,,"Öl, Ale, Imperial/Dubbel IPA ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- eller nötkött.","Fruktig smak med tydlig beska, inslag av papaya, rosmarin, ambrosiakaka, kryddor, torkad ananas och grapefruktskal.",Lamm,Nöt,Sällskapsdryck,,,9,0,9,0,2,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24601067/24601067,,,false,true,0,0,,,TasteClockBitter,9,TasteClockBody,9,TasteClockSweetness,2,"Oklar, mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
5948163,3197503,Dalabryggeri Stout,,,31975,DalaBryggeri,Snickerivägens bryggeri AB,false,Flaska,0,false,false,,false,2017-11-01T00:00:00,false,false,4.8,330 ml,330,22.9,Sverige,Dalarnas län,Rättviks kommun,Öl,Porter & Stout,Torr porter och stout,,"Öl, Torr porter och stout",Lokalt & Småskaligt,"Serveras vid 12-14°C till rätter av mörkt kött, eller som sällskapsdryck.","Rostad, maltig smak med inslag av choklad, kaffe, russin, tobak och kavring.",Nöt,Sällskapsdryck,Vilt,,,6,0,7,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/5948163/5948163,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,7,TasteClockSweetness,1,Brunsvart färg.,,,,,,,,,,,,,,,,,,,,,
653896,8988603,Bästa Lagern,,,89886,Lundabryggeriet,Lundabryggeriet AB,false,Flaska,0,false,false,,false,2012-04-02T00:00:00,false,false,5.2,330 ml,330,23.5,Sverige,Skåne län,Lunds kommun,Öl,Ljus lager,Dortmunder och helles,,"Öl, Ljus lager, Dortmunder och helles",Lokalt & Småskaligt,Serveras vid 8-10°C till husmanskost eller som sällskapsdryck.,"Maltig smak med inslag av knäckebröd, honung och citrus.",Fisk,Fågel,Fläsk,,,5,0,5,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/653896/653896,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,5,TasteClockSweetness,1,Gul färg.,,Lamm,,,,,,,,,,,,,,,,,,,
7377726,3257603,Finn,California Lager,,32576,Brygghuset Finn,AB Brygghuset Finn,false,Flaska,0,false,false,,false,2017-12-01T00:00:00,false,false,5,330 ml,330,22.9,Sverige,Skåne län,Landskrona stad,Öl,Mellanmörk & Mörk lager,California common,,"Öl, Mellanmörk lager, California common",Lokalt & Småskaligt,"Serveras vid 8-10°C till rätter av ljust kött eller till smakrika rätter av fisk, eller som sällskapsdryck.","Maltig smak med tydlig beska, inslag av knäckebröd, aprikos, apelsinskal och örter.",Fisk,Fågel,Fläsk,,,8,0,7,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/7377726/7377726,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,7,TasteClockSweetness,1,"Mörk, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
7379019,3263501,Waxholm,Julöl,,32635,Waxholms Bryggeri,Waxholms Bryggeri AB,false,Flaska,0,false,false,,false,2021-11-03T00:00:00,false,false,5.7,500 ml,500,28.6,Sverige,Stockholms län,Vaxholm kommun,Öl,Mellanmörk & Mörk lager,Dunkel,,"Öl, Mörk lager, Dunkel",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av lamm- eller nötkött, eller till smakrika vegetariska rätter.","Maltig smak med inslag av knäckebröd, torkad frukt, mörk sirap, kaffe och choklad.",Lamm,Nöt,Sällskapsdryck,,,5,0,6,0,2,0,1,TSLS,0.9,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/7379019/7379019,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,6,TasteClockSweetness,2,"Mörk, brunröd färg.",,Grönsaker,,,,,,,,,,,,,,,,,,,
7528423,3264015,Amundsen,Ink & Dagger Modern Day IPA,,32640,Amundsen Bryggeri AS,Cask Sweden AB,false,Burk,0,false,false,,false,2017-12-01T00:00:00,false,false,6.5,330 ml,330,26.9,Norge,,,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,"Serveras vid cirka 10°C som sällskapsdryck, eller till smakrika rätter av lamm- eller nötkött.","Humlearomatisk smak med liten sötma och tydlig beska, inslag av grapefrukt, torkad ananas, nektarin och tallkåda.",Lamm,Nöt,Sällskapsdryck,,,8,0,7,0,3,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/7528423/7528423,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,7,TasteClockSweetness,3,Gul färg.,,,,,,,,,,,,,,,,,,,,,
775027,8910703,South Plains,American Pale Ale,,89107,South Plains Brewing Company,South Plains Brewing Company,false,Flaska,0,false,false,,false,2013-08-01T00:00:00,false,false,6,330 ml,330,19.9,Sverige,Skåne län,Malmö stad,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,Serveras vid 8-10°C till smakrik husmanskost.,"Humlearomatisk smak med inslag av tropisk frukt, apelsinmarmelad, rågbröd, örter och kola.",Fläsk,Lamm,,,,7,0,7,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/775027/775027,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,7,TasteClockSweetness,2,Gulbrun färg.,,,,,,,,,,,,,,,,,,,,,
808458,8811503,Nääs,Lager,,88115,Nääs Gårdsbryggeri,Nääs gårdsbryggeri,false,Flaska,0,true,false,,false,2013-12-02T00:00:00,false,false,5.1,330 ml,330,20.9,Sverige,Östergötlands län,Ydre kommun,Öl,Ljus lager,Pilsner - tjeckisk stil,,"Öl, Ljus lager, Pilsner - tjeckisk stil",Lokalt & Småskaligt,,Brödig smak med inslag av citrus och örter.,Fågel,Fläsk,,,,6,0,5,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/808458/808458,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,5,TasteClockSweetness,1,Gul färg.,,,K,r,o,n,k,a,p,s,y,l,,,,,,,,,
839962,8854803,Hög Standard,Skånsk Västkust IPA,,88548,Lundabryggeriet,Lundabryggeriet AB,false,Flaska,0,false,false,,false,2014-04-01T00:00:00,false,false,7,330 ml,330,29.3,Sverige,Skåne län,Lunds kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,Serveras vid 10-12°C till husmanskost eller som sällskapsdryck.,"Fruktig smak med tydlig beska, inslag av torkad aprikos, apelsin, honung och örter.",Fläsk,Nöt,Sällskapsdryck,,,8,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/839962/839962,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,6,TasteClockSweetness,1,Gulbrun färg.,,,,,,,,,,,,,,,,,,,,,
8433080,3195103,Westerbottens Bryggeri,Vithatten,,31951,Westerbottens Bryggeri,Westerbottens Bryggeri AB,false,Flaska,0,false,false,,false,2019-05-02T00:00:00,false,false,5.5,330 ml,330,24.9,Sverige,Västerbottens län,Umeå kommun,Öl,Veteöl,Hefeweizen,,"Öl, Veteöl, Hefeweizen",Lokalt & Småskaligt,"Serveras vid 6-8°C som sällskapsdryck eller till rätter av fisk och ljust kött, gärna med heta och asiatiska inslag.","Kryddig smak med inslag av ljust bröd, kryddpeppar och apelsin",Asiatiskt,Fisk,Fågel,,,3,0,4,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/8433080/8433080,,,false,false,0,0,,,TasteClockBitter,3,TasteClockBody,4,TasteClockSweetness,1,"Oklar, gul färg.",,Fläsk,,,,,,,,,,,,,,,,,,,
847961,8882903,Folkes,Pale Ale,,88829,Aktiebolaget Centralbryggeriet i Linköping,Aktiebolaget Centralbryggeriet i Linköping,false,Flaska,0,false,false,,false,2014-05-02T00:00:00,false,false,5.8,330 ml,330,25.9,Sverige,Östergötlands län,Linköpings kommun,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till husmanskost.","Brödig smak med inslag av smörkola, apelsinskal, nektarin och örter.",Fågel,Fläsk,Sällskapsdryck,,,6,0,5,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/847961/847961,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,5,TasteClockSweetness,2,Gulbrun färg.,,,,,,,,,,,,,,,,,,,,,
896495,3012703,Östersund City,Lager,,30127,Jemtehed & Brande,Jemtehed & Brande AB,false,Flaska,0,false,false,,false,2014-11-21T00:00:00,false,false,5,330 ml,330,23.7,Sverige,Jämtlands län,Östersunds kommun,Öl,Ljus lager,Dortmunder och helles,,"Öl, Ljus lager, Dortmunder och helles",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk och ljust kött.,"Maltig smak med liten sötma, inslag av knäckebröd, honung och torkad frukt.",Fisk,Fågel,Fläsk,,,5,0,6,0,3,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/896495/896495,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,6,TasteClockSweetness,3,Gul färg.,,,,,,,,,,,,,,,,,,,,,
896587,3013503,Svarte Petter,Svart Dubbelbock,,30135,Lundabryggeriet,Lundabryggeriet AB,false,Flaska,0,false,false,,false,2014-11-21T00:00:00,false,false,8.2,330 ml,330,31.7,Sverige,Skåne län,Lunds kommun,Öl,Mellanmörk & Mörk lager,Dubbelbock,,"Öl, Mörk lager, Dubbelbock ",Lokalt & Småskaligt,Serveras vid 14-16°C till mörkt kött eller som sällskapsdryck.,"Maltig, rostad med tydlig beska och liten sötma, inslag av apelsinchoklad, kavring, romrussin, kaffe, lakrits och mörk sirap.",Nöt,Sällskapsdryck,Vilt,,,8,0,8,0,4,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/896587/896587,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,8,TasteClockSweetness,4,Brunsvart färg.,,,,,,,,,,,,,,,,,,,,,
897381,3014803,Westerbottens Bryggeri,Röbäck,,30148,Westerbottens Bryggeri,Westerbottens Bryggeri AB,false,Flaska,0,false,false,,false,2014-11-21T00:00:00,false,false,5.6,330 ml,330,27.7,Sverige,Västerbottens län,Umeå kommun,Öl,Ale,Irländsk ale,,"Öl, Ale, Irländsk ale",Lokalt & Småskaligt,Serveras vid 10-12°C till husmanskost eller som sällskapsdryck.,"Maltig, nyanserad smak med inslag av torkad frukt, rågbröd, apelsinchoklad och kaffe.",Lamm,Nöt,Sällskapsdryck,,,6,0,7,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/897381/897381,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,7,TasteClockSweetness,2,"Mörk, brunröd färg.",,,,,,,,,,,,,,,,,,,,,
923693,3021603,Fryken Havre,Ale,,30216,Västra Ämterviks Bryggeri,Västra Ämterviks Bryggeri AB,false,Flaska,0,false,false,,false,2015-02-02T00:00:00,false,false,5.6,330 ml,330,26.9,Sverige,Värmlands län,Sunne kommun,Öl,Ale,Extra special bitter,,"Öl, Ale, Extra special bitter",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Maltig smak med inslag av torkad frukt, äpplen, farinsocker, kryddor och apelsinskal.",Lamm,Nöt,Sällskapsdryck,,,6,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/923693/923693,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,"Ljus, brungul färg.",,,,,,,,,,,,,,,,,,,,,
938404,3025203,Brygghus 19,Smugglarhamnens Pilsner,,30252,Brygghus 19,Brygghus 19 AB,false,Flaska,0,false,false,,false,2015-04-01T00:00:00,false,false,5,330 ml,330,23.9,Sverige,Blekinge län,Karlshamns kommun,Öl,Ljus lager,Pilsner - tjeckisk stil,,"Öl, Ljus lager, Pilsner - tjeckisk stil",Lokalt & Småskaligt,Serveras vid 8-10°C till rätter av ljust kött eller som sällskapsdryck.,"Maltig smak med inslag av knäckebröd, honung och  citrusskal.",Fågel,Fläsk,Sällskapsdryck,,,6,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/938404/938404,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,Gul färg.,,,,,,,,,,,,,,,,,,,,,
946422,3029403,Grästorps,Pelles Pils,,30294,Grästorps Bryggeri,Grästorps Bryggeri AB,false,Flaska,0,false,false,,false,2015-05-04T00:00:00,false,false,4.8,330 ml,330,26.7,Sverige,Västra Götalands län,Lilla Edets kommun,Öl,Ljus lager,Pilsner - tjeckisk stil,,"Öl, Ljus lager, Pilsner - tjeckisk stil",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av ljust kött.,"Maltig smak med inslag av ljust bröd, honung och timjan.",Fågel,Fläsk,Sällskapsdryck,,,4,0,5,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/946422/946422,,,false,false,0,0,,,TasteClockBitter,4,TasteClockBody,5,TasteClockSweetness,2,Gul färg.,,,,,,,,,,,,,,,,,,,,,
946840,3029903,Wermlands,IPA,,30299,Wermlands Brygghus,Wermlands Brygghus AB,false,Flaska,0,false,false,,false,2015-05-04T00:00:00,false,false,6,330 ml,330,24.2,Sverige,Värmlands län,Kristinehamns kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Maltig smak med tydlig beska, inslag av ljus sirap, knäckebröd, citrusskal och örter.",Lamm,Nöt,,,,9,0,7,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/946840/946840,,,false,false,0,0,,,TasteClockBitter,9,TasteClockBody,7,TasteClockSweetness,1,"Mörk, gyllengul färg.",,,,,,,,,,,,,,,,,,,,,
962960,3052203,Daglönarens Dröm,,,30522,Hönsinge Hantwerksbryggeri,Hönsinge Hantwerksbryggeri AB,false,Flaska,0,false,false,,false,2015-06-01T00:00:00,false,false,4.8,330 ml,330,29.9,Sverige,Skåne län,Trelleborgs kommun,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Humlearomatisk, fruktig smak med tydlig beska, inslag av apelsinskal, ananas, honung och örter.",Lamm,Nöt,Sällskapsdryck,,,9,0,7,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/962960/962960,,,false,false,0,0,,,TasteClockBitter,9,TasteClockBody,7,TasteClockSweetness,1,"Mörk, gyllengul färg.",,,,,,,,,,,,,,,,,,,,,
968987,3054603,Ölandslager,,,30546,Kackelbryggeriet,Kackelstugan AB,false,Flaska,0,false,false,,false,2015-07-01T00:00:00,false,false,5.3,330 ml,330,26.3,Sverige,Kalmar län,Borgholms kommun,Öl,Ljus lager,Modern stil/India Pale Lager,,"Öl, Ljus lager, Modern stil/India Pale Lager",Lokalt & Småskaligt,Serveras vid 8-10°C till rätter av ljust kött eller som sällskapsdryck.,"Maltig smak med inslag av knäckebröd, aprikos, apelsin och örter.",Fågel,Fläsk,Lamm,,,6,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/968987/968987,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,Gul färg.,,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
9694474,125403,Stockholm Festival Beer,,,1254,Krönleins,Krönleins,false,Flaska,0,true,false,,false,2018-06-01T00:00:00,false,false,6,330 ml,330,11.9,Sverige,,,Öl,Ljus lager,Ljus bocköl,,"Öl, Ljus lager, Ljus bocköl",Fast sortiment,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk eller ljust kött.,"Maltig smak med inslag av knäckebröd, citrus och örter.",Fisk,Fågel,Fläsk,,,5,0,5,0,1,0,1,FS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/9694474/9694474,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,5,TasteClockSweetness,1,Gul färg.,,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
994641,3062503,Ensta Mörk Lager,,,30625,Roslags Näsby Bryggeri,Aktiebolaget Roslags Näsby Bryggeri,false,Flaska,0,false,false,,false,2015-09-01T00:00:00,false,false,5.2,330 ml,330,27,Sverige,Stockholms län,Täby kommun,Öl,Mellanmörk & Mörk lager,Schwarzbier,,"Öl, Mörk lager, Schwarzbier",Lokalt & Småskaligt,Serveras vid 10-12°C till rätter av lamm- och nötkött eller som sällskapsdryck.,"Maltig, något bränd smak med inslag av kavring, torkad frukt och choklad.",Lamm,Nöt,Sällskapsdryck,,,6,0,6,0,2,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/994641/994641,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,2,"Mörk, brun färg.",,,,,,,,,,,,,,,,,,,,,
24473454,3476515,Beerbliotek,West Coast IPA,,34765,Beerbliotek,Beerbliotek AB,false,Burk,0,false,false,,false,2020-08-03T00:00:00,false,false,6.5,330 ml,330,28.9,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött.,"Humlearomatisk smak med tydlig beska och liten sötma, inslag av grapefrukt, ananas, färska örter, sockerkaka och honung.",Fläsk,Lamm,Sällskapsdryck,,,7,0,7,0,3,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24473454/24473454,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,7,TasteClockSweetness,3,"Något oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24498561,3501014,Moondog Float,,,35010,Skellefteå Bryggeri,Skellefteå Bryggeri AB,false,Burk,0,false,false,,false,2021-08-02T00:00:00,false,false,7.7,440 ml,440,49.8,Sverige,Västerbottens län,Skellefteå kommun,Öl,Ale,New England IPA/Hazy IPA,,"Öl, Ale, New England IPA/Hazy IPA",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Fruktig smak med tydlig beska och liten sötma, inslag av mango, grapefruktskal, sockerkaka och citron.",Lamm,Nöt,Sällskapsdryck,,,7,0,8,0,3,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24498561/24498561,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,8,TasteClockSweetness,3,"Oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24558635,3561614,Tappad,Spike Brewery,,35616,Spike Brewery,Spike Brewery AB,false,Burk,0,false,false,,false,2021-06-02T00:00:00,false,false,6.2,440 ml,440,42.5,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.","Fruktig smak med tydlig beska, inslag av mango, tallbarr, honung, aprikos och grapefrukt.",Lamm,Nöt,Sällskapsdryck,,,8,0,7,0,2,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24558635/24558635,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,7,TasteClockSweetness,2,"Oklar, mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
24558727,3562815,Spike Brewery,Ängla-Pils,,35628,Spike Brewery,Spike Brewery AB,false,Burk,0,false,false,,false,2021-06-02T00:00:00,false,false,4.6,330 ml,330,25,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ljus lager,Pilsner - tysk stil,,"Öl, Ljus lager, Pilsner - tysk stil",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, till rätter av ljust kött, eller till vegetariska rätter.","Maltig smak med inslag av knäckebröd, apelsinskal, honung och örter.",Fågel,Fläsk,Sällskapsdryck,,,6,0,6,0,1,0,1,TSLS,1,true,false,Burk,false,,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,Gul färg.,,Grönsaker,,,,,,,,,,,,,,,,,,,
24558927,3563401,Coppersmith´s,Munkholmens Lager,,35634,Coppersmith's,Coppersmith AB,false,Flaska,0,false,false,,false,2021-03-01T00:00:00,false,false,5,500 ml,500,29.3,Sverige,Västmanlands län,Västerås stad,Öl,Mellanmörk & Mörk lager,Märzen och wienerstil,,"Öl, Mellanmörk lager, Märzen och wienerstil",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött, eller till vegetariska rätter.","Maltig, nyanserad smak med inslag av sirapslimpa, aprikosmarmelad, apelsinskal, fruktkaka och honung.",Fågel,Fläsk,Grönsaker,,,5,0,6,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24558927/24558927,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,6,TasteClockSweetness,2,Rödbrun färg.,,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24568804,3578703,Småländsk Brukslager,,,35787,Emmaboda Bryggeri,Emmaboda Bryggeri AB,false,Flaska,0,true,false,,false,2021-04-06T00:00:00,false,false,4.8,330 ml,330,22.9,Sverige,Kalmar län,Emmaboda kommun,Öl,Ljus lager,Internationell stil,,"Öl, Ljus lager, Internationell stil",Lokalt & Småskaligt,Serveras vid 6-8°C till rätter av ljust kött eller som sällskapsdryck.,"Maltig, fruktig smak med inslag av sirapslimpa, persika, ananas, örter och honung.",Sällskapsdryck,Fågel,Fläsk,,,6,0,6,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24568804/24568804,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,2,"Oklar, mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
